label,L.BSTS,L.CACG,L.CMFG,L.CU,L.EC,L.FG,L.IPG,L.ITG,L.ICG,L.LOG,L.LOFG,L.LG,L.MOFG,L.MTG,L.PHIG,L.PaCG,L.POP,L.POR,L.PTR,L.PCAL,L.PoCG,L.PCG,L.PrCG,L.PCU,L.RACG,L.RMFG,L.SFG,L.SPG,L.STG,L.SMG,L.FP,L.TP,L.TTG,L.IN,L.CER,L.TH,L.CA,L.PU,L.PA,L.HI,L.AM,L.AC,R.TH,R.CA,R.PU,R.PA,R.HI,R.AM,R.AC,R.BSTS,R.CACG,R.CMFG,R.CU,R.EC,R.FG,R.IPG,R.ITG,R.ICG,R.LOG,R.LOFG,R.LG,R.MOFG,R.MTG,R.PHIG,R.PaCG,R.POP,R.POR,R.PTR,R.PCAL,R.PoCG,R.PCG,R.PrCG,R.PCU,R.RACG,R.RMFG,R.SFG,R.SPG,R.STG,R.SMG,R.FP,R.TP,R.TTG,R.IN,R.CER,L.VTA,L.SN,L.RN,R.VTA,R.SN,R.RN
R.TH,159.760665895225,97.0919415979232,153.324145652519,200.264053623327,0.0,191.472482811887,168.947672785015,205.290374641015,111.92516290115,198.066661108896,211.632121132027,175.802782256731,69.207725157719,196.782872495718,92.6814977637227,136.937913487255,166.145883826209,177.42431640625,144.19413710289,189.269839725983,154.689614656591,98.8086455287111,155.175382343206,151.245455928804,76.8725426880949,165.531403874708,143.225448384301,158.824911956241,180.79444405095,162.750923873597,0.0,206.774415066033,146.454480328314,102.364638333087,57.2687996817344,91.2084210961595,116.374602662261,146.142209650169,104.401467921588,161.87352278838,93.2592704403446,72.5406071133346,0.0,37.4606899621762,55.8410968466446,42.5744755027649,27.2526265693716,44.2565223235013,30.9016837236199,108.580624562702,90.8132482554709,92.037744722001,128.737444279817,59.6026031857343,95.2380146038217,102.052992074172,94.3849243866434,77.8107929684351,113.243375585311,99.5358093912404,106.63964092072,50.9160793625243,108.739000457768,53.2866026846849,85.0754178767959,102.182982407544,107.704313857973,109.233027371457,118.94876033988,86.1589709905676,72.904311441031,85.3051312686006,96.4826463396541,112.376536988272,106.941455946369,96.7353005098583,100.040946991026,87.6214664710283,94.4261042150328,0.0,86.9501312861558,60.5226977912346,33.3431752122622,43.4785267498829,57.2687996817344,57.2687996817344,57.2687996817344,43.4785267498829,43.4785267498829,43.4785267498829
R.CA,0.0,84.8293258356891,114.848088694603,0.0,0.0,196.446990966797,181.625422153481,124.873405456543,102.446835275282,166.617521779304,93.0871730372321,216.810256958008,87.9067303655426,158.709853087219,139.365982055664,109.921976219548,136.951672114364,152.494681689259,142.026242942148,131.266174316406,137.610885677903,95.6459733881819,124.99841407458,137.8739784786,64.4049141419591,119.837067609426,117.21895005763,143.033237387201,180.950150149574,174.051090351053,114.662725931875,167.271194458008,110.771293640137,109.209149435752,104.672481860654,108.919293418667,99.8856723040416,121.223016816527,119.547239620141,153.061204910704,76.3214519819652,70.9306348099213,37.4606899621762,0.0,29.3656715429886,31.9806165686958,64.735063607419,78.9061682355139,24.7362885097777,159.174206515462,62.2358155411814,66.8913770864667,164.764862060547,74.2569580078125,115.213916062565,118.308096938807,109.587226026759,94.7681518652213,186.272410385949,38.8593807306805,157.835205705432,36.2226524644603,103.613788668992,68.8223060799095,64.7145158973463,65.6069948859013,61.9002413820574,71.042155440799,142.412088659857,80.9150505853662,54.93245260034,68.9219133878888,90.4400442957613,43.1602851057561,68.2501212300055,70.1452107826298,103.148229587782,90.4376092433743,101.554922642761,70.4116042778211,92.5796171434194,69.7032585547214,43.6612269702354,89.3823622308959,104.672481860654,104.672481860654,104.672481860654,89.3823622308959,89.3823622308959,89.3823622308959
R.PU,199.106472273879,101.671185082967,140.147858847743,181.951932030992,0.0,203.63903146819,175.736705119853,203.873271720116,141.849525205029,198.313477340379,115.185135989149,178.354371107677,87.3204187298345,222.088156575318,161.334969097753,121.630930930347,145.46179429367,144.702148178311,158.215420148119,212.3643249724,165.211813521001,107.936900084028,146.715602134892,166.281059987855,87.7111245672948,138.561944874085,134.394552428435,171.319852104428,184.574024176327,177.760311431177,113.68741607666,194.440741703232,168.56121304899,140.865239942214,110.300212942177,149.603407250672,134.33428329108,142.273577023347,133.015397637387,173.251920425436,201.825648438119,110.829544067383,55.8410968466446,29.3656715429886,0.0,30.4313798261428,47.3947939321725,21.997567760662,20.5133082145458,96.0503043178432,72.9885163811343,76.9793523581266,113.659174984778,38.3778686523438,70.5592409873655,106.545276951461,70.0418918603754,124.408041416436,107.407178469287,26.5500481674149,95.9550948440274,44.3274656585743,74.889814993931,54.7350761887474,88.3333184761406,62.0484522340876,67.7449283984314,71.5474275299837,119.378437101403,76.1080925596829,74.5383199680709,71.2245446907194,106.350843700107,61.4640985734668,74.4372791436138,81.1400899762134,104.573405509295,61.2664278447651,80.2745414002655,78.5231228723584,53.4470446602091,55.3419248530927,22.6719694807417,91.371778321638,110.300212942177,110.300212942177,110.300212942177,91.371778321638,91.371778321638,91.371778321638
R.PA,209.960087569429,65.0571974425369,138.579103791692,213.886205944126,0.0,204.630090627577,185.54065776679,207.047946873811,124.022900588792,202.089553750982,158.035722861158,139.20050198545,43.7539285153638,216.321999716716,65.3783700358198,143.291722142004,161.182191772215,0.0,167.878739332057,210.915177066994,158.811210652839,126.238214366305,153.412392203709,156.467089412865,97.8290990041293,160.780726136348,142.621224399782,170.827038050049,201.598051784395,177.780095488659,0.0,0.0,162.89892578125,157.245856827992,88.4465699776925,106.064483638339,127.674918231198,136.722251377772,105.017149315884,84.1762477304991,81.043234869669,98.7679451269692,42.5744755027649,31.9806165686958,30.4313798261428,0.0,24.6786912369522,17.8969967177629,25.8214484567096,103.191929307546,83.1792490876465,82.9431307667839,128.247128298013,45.6591415405273,71.8067942472779,112.348314674256,76.2144111180276,102.499369452988,113.624378622814,54.6828491742891,103.678096538889,36.6382488048889,88.3331944285336,42.9251294346774,91.5946384628674,87.6229080702484,79.3179538806252,86.8926295469722,127.001840713086,86.0415526228502,77.7575239299419,78.3377246635356,115.973999156945,89.2997753677599,87.8258538732864,91.5030250914107,111.166959629284,81.0319702229713,93.8215480600078,107.731269836426,67.8605120005023,74.4462784136387,33.9853153629734,75.3822952479166,88.4465699776925,88.4465699776925,88.4465699776925,75.3822952479166,75.3822952479166,75.3822952479166
R.HI,180.27858189299,216.399047851562,175.589170730249,157.938172763514,0.0,179.413153654895,175.150505914124,199.572306360644,90.8497349567413,175.477695872695,232.15852355957,112.882054527335,77.7020962661864,177.083575965297,96.6427870380407,168.028244610821,0.0,0.0,0.0,121.986291069969,174.225480333954,0.0,177.380516847902,152.842018372411,77.9764510585667,0.0,157.098572550715,169.316070338675,184.643692323759,167.771398936342,0.0,0.0,167.579244880634,144.57834565326,71.2556036666584,156.537770877602,115.094775365233,175.052285977195,101.832462903096,127.494060141448,0.0,0.0,27.2526265693716,64.735063607419,47.3947939321725,24.6786912369522,0.0,17.4526833015439,69.7527236938477,93.5380020056561,105.35486323347,141.856182987553,98.4681741908722,8.83509827069562,38.3484663138127,98.0839039852726,47.3841494374398,20.4105184790224,96.5764962914882,75.0170161639783,20.0660075772236,64.5329432025784,72.5022543552458,8.16908800435726,102.390839796906,153.880615234375,146.388088862652,104.422062999053,79.2381340559827,106.547350584522,87.0758197382019,95.7453074530269,68.4762946877095,143.840108098654,136.15463015543,124.104390874629,110.780293461419,78.0643752076015,107.476010269024,0.0,51.1044952197926,71.5723592977704,47.8088028450622,57.0127501935301,71.2556036666584,71.2556036666584,71.2556036666584,57.0127501935301,57.0127501935301,57.0127501935301
R.AM,0.0,0.0,0.0,186.930419921875,0.0,0.0,190.44433413225,211.519401621548,134.567141699889,206.266469335351,0.0,169.881292256692,153.672210693359,246.18505859375,0.0,0.0,0.0,0.0,0.0,0.0,216.369781494141,0.0,0.0,197.705038181347,0.0,147.171535198194,149.596313476562,202.485937731789,245.495361328125,0.0,0.0,0.0,0.0,213.796234130859,102.544493854982,177.323749975036,167.604686486855,189.379035377977,184.344131469727,73.036491394043,0.0,0.0,44.2565223235013,78.9061682355139,21.997567760662,17.8969967177629,17.4526833015439,0.0,28.1431293487549,91.4090188082184,0.0,0.0,140.277908939899,7.09396189600319,27.2843506411958,116.135700090163,38.0577939886011,111.262904505066,117.878327307292,40.0435068841097,92.5840706686324,72.3454360961914,55.75709367439,15.1551656325105,0.0,122.071235656738,94.7916732397381,86.1189936855093,114.506349251414,127.033295085927,94.5344724745906,172.491541681289,127.331356405938,91.170783996582,98.8204428061367,109.290331420657,125.215825695484,34.7100490211368,126.223995428518,0.0,16.0888718458797,56.1235656738281,12.249421158518,62.6093894411608,102.544493854982,102.544493854982,102.544493854982,62.6093894411608,62.6093894411608,62.6093894411608
R.AC,0.0,156.216918945312,0.0,139.900497436523,0.0,0.0,0.0,0.0,148.864730834961,124.611145019531,73.9197879986493,132.355071664192,62.3659686491091,0.0,0.0,0.0,163.182811012985,107.942993164062,100.667900085449,0.0,126.571932830089,139.130728144245,0.0,126.278121948242,46.0400941823821,110.331116331746,120.083191461097,200.743591308594,125.4477832742,0.0,100.692858850043,0.0,0.0,91.4554748535156,0.0,32.7846625229303,74.1562783579758,58.8306405387182,115.404222993846,0.0,0.0,83.1355435832713,30.9016837236199,24.7362885097777,20.5133082145458,25.8214484567096,69.7527236938477,28.1431293487549,0.0,0.0,93.5730825064068,0.0,0.0,0.0,0.0,148.994491577148,101.307653837138,74.5914251456712,114.119911193848,18.4245359598817,119.555618286133,14.5723554575694,89.315766384417,0.0,0.0,0.0,62.4826027844806,75.8421973018066,141.478393554688,0.0,0.0,117.239799499512,139.964080810547,22.7385274171319,74.1287960090726,83.9644508861495,139.576919555664,81.0155656354548,138.66751878472,73.2525701685002,70.2167953279773,117.361503601074,23.7559410480182,49.7706413269043,0.0,0.0,0.0,49.7706413269043,49.7706413269043,49.7706413269043
R.BSTS,142.936553955078,0.0,0.0,191.830572290502,0.0,209.808294166854,138.930594140505,160.132369995117,97.5706050846109,165.131403000009,0.0,230.441178945513,109.002155607168,0.0,173.847198486328,139.06298828125,0.0,0.0,0.0,172.399383544922,207.282913208008,127.66577911377,198.191772460938,157.346123143652,0.0,218.329681396484,195.905637095753,164.535586814511,189.776609036745,146.28864267582,0.0,0.0,0.0,195.395662237951,0.0,165.47818930397,0.0,200.702168160379,185.904632568359,154.2334904898,0.0,0.0,108.580624562702,159.174206515462,96.0503043178432,103.191929307546,93.5380020056561,91.4090188082184,0.0,0.0,176.284448806211,127.317243378305,133.62332635135,0.0,109.904978241153,35.0215343625464,61.8063036751121,76.345240928772,86.5633554151775,159.236541748047,93.2248208430624,0.0,22.396964922216,100.538139343262,145.309707641602,113.627233221471,139.407128762159,134.73579559058,123.272770342229,99.6097331643322,109.994783105796,110.148291237505,103.037080373802,201.330520629883,127.703747985646,151.480459734261,101.417125982106,25.3177561772171,26.0826281106227,0.0,89.4336700439453,50.5835258728932,90.8576119825486,140.538696289062,0.0,0.0,0.0,140.538696289062,140.538696289062,140.538696289062
R.CACG,0.0,21.0038387181303,85.8911991861403,0.0,0.0,0.0,227.049224853516,173.783181495523,113.425418274913,0.0,130.919931851708,0.0,134.213331785394,196.877361980308,0.0,159.936882032568,108.747908978801,0.0,99.9370531994994,0.0,0.0,50.1054276713902,128.483958634159,133.737524249332,47.9567351769236,105.548022848385,76.2845632243738,188.129689621485,139.158895357429,200.303177304009,0.0,152.716949462891,0.0,105.653192581175,171.716020534844,121.612974943448,100.653585003038,113.604471222343,103.388628472923,197.876876831055,0.0,123.48243009567,90.8132482554709,62.2358155411814,72.9885163811343,83.1792490876465,105.35486323347,0.0,93.5730825064068,176.284448806211,0.0,70.1232480975312,0.0,0.0,0.0,182.502389017157,148.822769165039,78.0398603649175,198.895782470703,107.068194900472,0.0,82.387358472333,122.007046250844,231.106414794922,80.5381075957998,83.5840179677432,93.5608609487959,79.3550341871825,0.0,120.440182370882,24.3594282636286,94.2530389977402,97.6099194546361,20.6313421378317,70.6111355361874,42.3176077858311,128.7316040226,121.312225341797,136.476439423237,0.0,128.83691338132,170.268585205078,86.1605301452341,160.595177860838,171.716020534844,171.716020534844,171.716020534844,160.595177860838,160.595177860838,160.595177860838
R.CMFG,0.0,85.890196164259,129.137365959401,0.0,0.0,0.0,211.320592296174,201.141036987305,138.072280883789,231.886795043945,218.92106628418,208.123046875,131.053024291992,199.364196777344,151.005752563477,147.168091704966,145.588121695188,0.0,173.74058281845,0.0,172.324328819493,100.557331359267,142.99533873205,151.279656054071,106.286654973673,161.342604132759,127.515917782246,201.777371345247,192.275047942873,178.370282429163,0.0,223.292694091797,0.0,145.673685899265,176.015172256728,145.032321364337,118.946363058237,144.950183065959,155.425796636886,239.557464599609,0.0,0.0,92.037744722001,66.8913770864667,76.9793523581266,82.9431307667839,141.856182987553,0.0,0.0,127.317243378305,70.1232480975312,0.0,0.0,0.0,144.861526489258,112.012953224992,176.429301290246,139.215871653863,198.022792548966,140.332487548221,0.0,120.226006480334,126.173341812986,0.0,98.6715691886859,56.330457621436,142.703287652833,104.529828946987,0.0,86.8076752599669,91.6651506876334,40.4610151914743,127.75357531392,118.735298062687,32.1268525669694,39.67021786823,108.072199028375,132.701037630692,108.623776748407,0.0,0.0,0.0,93.6250144402691,149.219532635505,176.015172256728,176.015172256728,176.015172256728,149.219532635505,149.219532635505,149.219532635505
R.CU,0.0,0.0,0.0,168.922778533223,0.0,180.855266752093,176.536085901914,197.702725493559,122.463025852068,172.492415796565,0.0,151.68713703493,121.148826599121,237.207329014618,189.365021561498,0.0,0.0,0.0,0.0,165.647159222486,0.0,190.736953735352,0.0,146.282651088561,132.496829183162,0.0,0.0,172.112469004497,0.0,202.254374088194,0.0,231.235778808594,0.0,229.825016554344,0.0,200.180074509271,0.0,219.697514392017,176.979034423828,142.290030686631,0.0,0.0,128.737444279817,164.764862060547,113.659174984778,128.247128298013,98.4681741908722,140.277908939899,0.0,133.62332635135,0.0,0.0,0.0,0.0,89.1859494137149,83.3080812426309,109.2618451759,73.9760893400076,19.6885950478456,168.82893371582,44.234904040586,131.943145751953,110.967354666538,95.5569442822799,0.0,0.0,0.0,206.832191129937,12.436765959464,0.0,146.545244427059,179.898864746094,30.3926631814227,0.0,192.423095703125,176.998728055928,19.0509250722882,114.198311420235,166.944611140799,0.0,156.083694458008,140.953747811793,145.148015267044,188.594873730073,0.0,0.0,0.0,188.594873730073,188.594873730073,188.594873730073
R.EC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.607376098633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.6026031857343,74.2569580078125,38.3778686523438,45.6591415405273,8.83509827069562,7.09396189600319,0.0,0.0,0.0,0.0,0.0,0.0,14.0813203009808,0.0,25.5237612686404,52.2041130065918,143.205910378046,44.610034942627,65.0243177930582,0.0,43.4067731837796,12.2800226433938,0.0,0.0,0.0,0.0,156.091613769531,0.0,136.4794921875,0.0,84.9337668341339,0.0,106.307976218518,118.696266174316,140.770355224609,25.3902332621724,0.0,0.0,9.45466206902272,0.0,18.2141286597153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.FG,0.0,0.0,0.0,188.819339526797,0.0,193.783468764469,180.585920623645,215.752944075822,128.198459320141,198.839047631052,190.847458464828,154.706492265974,139.521752787504,227.592666625977,193.404113769531,180.938430786133,0.0,0.0,0.0,186.033251906556,0.0,0.0,0.0,158.58865223598,187.132312855367,211.401027112507,0.0,168.939768330595,187.733963640968,230.766082763672,0.0,0.0,220.026779174805,187.66795029301,130.626739501953,193.487468991821,166.343456677449,201.287065116771,210.027072304472,186.304188671135,0.0,0.0,95.2380146038217,115.213916062565,70.5592409873655,71.8067942472779,38.3484663138127,27.2843506411958,0.0,109.904978241153,0.0,144.861526489258,89.1859494137149,14.0813203009808,0.0,78.717247993978,14.4207193846782,84.5470172691945,34.3232510403685,89.3096800209592,33.4034248850117,99.2616636864829,65.3160465565515,20.3523208750408,205.513345515479,145.340881546233,138.266331866128,152.351037923293,57.1063313441928,147.636725808352,208.837173461914,188.804888400234,95.5249239912014,151.654516376364,144.403931326308,177.661858167349,98.9028841502933,58.311602287807,135.591008103351,170.082504272461,11.9297355062633,0.0,74.3520423700916,156.873729686992,130.626739501953,130.626739501953,130.626739501953,156.873729686992,156.873729686992,156.873729686992
R.IPG,217.904921952099,196.12971496582,186.488906860352,179.26207180565,0.0,181.720747062721,156.419361926194,185.767357172548,127.557421031583,176.584167143714,220.66704736692,166.981915759327,143.206049852528,186.410085775979,0.0,184.405733417387,199.710108623897,0.0,0.0,161.734957429687,185.603131789627,138.507172916576,167.855284097704,144.448391713427,132.232598777541,222.280227277501,193.660202109714,166.624113533892,190.115246249354,182.780850564757,0.0,0.0,165.462146045387,178.810278565821,208.340828354147,170.601710947551,165.120247491633,182.19277085733,186.750253658445,159.841492596027,218.484373403565,0.0,102.052992074172,118.308096938807,106.545276951461,112.348314674256,98.0839039852726,116.135700090163,148.994491577148,35.0215343625464,182.502389017157,112.012953224992,83.3080812426309,0.0,78.717247993978,0.0,71.5121118175188,80.1299895183557,28.1461308962689,165.807366593029,116.19136879974,147.627850755731,43.2330253479516,108.63813790914,119.663719885169,127.11761705618,201.05200763904,161.507096379058,93.8756222575018,88.1189933309527,100.174382137179,102.525709872288,74.0988673753842,158.075637817383,138.051735929674,141.453021260889,42.4515254812276,99.5440168609906,32.956129851303,0.0,147.853499582127,103.476421343364,107.526099658459,148.475850501103,208.340828354147,208.340828354147,208.340828354147,148.475850501103,148.475850501103,148.475850501103
R.ITG,220.342834472656,0.0,0.0,191.245711540388,0.0,203.277069081783,185.294654641343,216.751391734431,120.205768421261,202.823097139949,145.83967590332,182.38318119053,128.816059665636,213.347999487036,0.0,178.510513305664,180.328521728516,0.0,0.0,182.155978564292,0.0,195.465225219727,0.0,161.459096866852,176.054587216219,212.483124529295,216.233357788242,182.564461175424,209.175779385538,213.216402181903,0.0,218.513214111328,207.105788401268,221.891186752185,154.023529052734,199.226338736108,153.538942901164,202.456801530653,223.361159427069,194.47840887405,0.0,174.083125235384,94.3849243866434,109.587226026759,70.0418918603754,76.2144111180276,47.3841494374398,38.0577939886011,101.307653837138,61.8063036751121,148.822769165039,176.429301290246,109.2618451759,25.5237612686404,14.4207193846782,71.5121118175188,0.0,102.916672130822,50.3102113125058,89.9449036259869,78.411842022093,145.255433426843,23.9660698111489,32.4374474427929,163.171549102515,140.915355668282,120.435553925761,124.392727609654,89.594879573346,126.821629532194,162.862300396903,154.128043861749,104.778169915936,87.6686114627214,136.715859515254,160.462182191472,115.101776593651,49.7532468799975,97.1092500797653,131.309620779041,27.7066885490321,108.435553335335,53.1656489856633,190.970498909848,154.023529052734,154.023529052734,154.023529052734,190.970498909848,190.970498909848,190.970498909848
R.ICG,139.946243286133,0.0,159.811574413428,95.9761644603151,0.0,139.56312705181,113.342270069612,141.589593596435,16.2377584792634,106.065842694307,141.286075240283,68.9196274326351,94.0761343368719,125.486905918919,60.4939379769734,130.551981838376,176.825328119628,0.0,0.0,92.5480707942029,119.80819124367,91.6872992238461,146.139688479506,76.5567734818405,60.8954910144262,209.890960693359,155.552852707389,100.349845782081,123.165116485743,112.253519049653,0.0,0.0,114.640824738591,126.299272811813,0.0,118.409030536738,119.253680142212,138.724304137442,159.129058320988,72.2599956509915,0.0,0.0,77.8107929684351,94.7681518652213,124.408041416436,102.499369452988,20.4105184790224,111.262904505066,74.5914251456712,76.345240928772,78.0398603649175,139.215871653863,73.9760893400076,52.2041130065918,84.5470172691945,80.1299895183557,102.916672130822,0.0,82.578066826327,162.778811711659,35.7299050447477,76.8247847688287,117.022807388122,25.7299128706025,83.2663865749878,0.0,185.736914026954,150.287753739098,66.8884999225051,100.708437131192,29.0717070285502,124.445231381173,32.2515410475459,117.509052376205,149.526757166225,119.898475777681,82.2263883800548,104.360745475899,84.2805579744958,0.0,132.340927124023,83.4970684772081,93.0977873515747,126.667616757305,0.0,0.0,0.0,126.667616757305,126.667616757305,126.667616757305
R.LOG,196.268952096926,0.0,0.0,173.561174714831,0.0,180.919785009989,182.351554773772,199.180235273908,113.032761713323,183.026848215267,237.273092551817,141.918246041844,131.230014296878,218.602329159708,131.716551417238,0.0,0.0,0.0,0.0,169.894953583373,0.0,0.0,0.0,144.255832773331,139.576593463575,0.0,168.249465942383,174.802584910622,217.961819213926,213.776866560901,0.0,0.0,225.896255493164,199.834990640456,185.292297363281,198.425972781378,169.140726898019,200.405377469111,183.25182188942,152.383232505307,232.020446777344,162.986297607422,113.243375585311,186.272410385949,107.407178469287,113.624378622814,96.5764962914882,117.878327307292,114.119911193848,86.5633554151775,198.895782470703,198.022792548966,19.6885950478456,143.205910378046,34.3232510403685,28.1461308962689,50.3102113125058,82.578066826327,0.0,169.272395843731,25.7988562283347,139.117058430541,50.2130966889291,100.487903681717,0.0,204.302129419296,175.522691529738,186.745471960152,15.4849260388728,127.50513880533,141.112590653989,162.334048082307,66.4893592183421,215.990249633789,188.361415881956,201.364940705214,38.6221498027208,108.287743070514,137.997746704463,178.540587452965,152.192284025561,136.359177254762,120.187968663077,196.475212015327,185.292297363281,185.292297363281,185.292297363281,196.475212015327,196.475212015327,196.475212015327
R.LOFG,0.0,124.603103196105,178.041778564453,0.0,0.0,0.0,199.166412353516,209.201954164505,0.0,0.0,85.9232962527184,0.0,85.0356396256015,0.0,0.0,0.0,0.0,133.457815919517,116.434407942506,0.0,0.0,0.0,180.629348632908,201.946042769319,70.0122659046161,107.837277703461,132.610459671994,0.0,199.325430223557,0.0,155.605361938477,0.0,0.0,117.428397407408,175.359008789062,136.919141021017,98.168714974463,119.551345529621,143.986660347892,0.0,0.0,74.7873280416947,99.5358093912404,38.8593807306805,26.5500481674149,54.6828491742891,75.0170161639783,40.0435068841097,18.4245359598817,159.236541748047,107.068194900472,140.332487548221,168.82893371582,44.610034942627,89.3096800209592,165.807366593029,89.9449036259869,162.778811711659,169.272395843731,0.0,137.921586667031,19.9737419966888,87.8232582037941,167.544281005859,175.006550543713,70.2761994708699,23.5843731944219,36.9139084791421,163.245815637332,120.88863968535,132.907119750977,103.372103775455,177.979698188988,35.558095310264,29.3365828482117,76.1939162774806,173.723273706328,66.2592832562496,156.834276790961,13.1469423770731,57.9425411895031,0.0,26.6878554292754,144.452245649563,175.359008789062,175.359008789062,175.359008789062,144.452245649563,144.452245649563,144.452245649563
R.LG,0.0,0.0,0.0,157.969471200963,0.0,186.971983831111,189.529305008472,200.707573526582,92.779033612338,165.788050934957,0.0,126.78898033325,155.141971653623,202.071139626871,94.6447448730469,0.0,0.0,0.0,0.0,146.346777361892,0.0,0.0,170.844594892389,132.908241400138,142.466907529825,202.119906202412,237.983535766602,147.727864408471,218.964287259637,0.0,0.0,0.0,0.0,0.0,0.0,188.434186311502,0.0,201.131360456543,128.012466430664,125.115827626193,0.0,107.784172058105,106.63964092072,157.835205705432,95.9550948440274,103.678096538889,20.0660075772236,92.5840706686324,119.555618286133,93.2248208430624,0.0,0.0,44.234904040586,65.0243177930582,33.4034248850117,116.19136879974,78.411842022093,35.7299050447477,25.7988562283347,137.921586667031,0.0,128.175637800677,98.1716232454259,25.6322432350731,0.0,153.238067626953,193.984188424897,182.69998360307,16.1115472729251,182.334886215955,95.8357035490332,191.160919189453,35.3296001210828,126.373565673828,164.881590745391,193.179575749896,77.4435474894564,110.045094608818,146.838468581224,188.731553410783,107.569813773241,197.061233520508,100.413019427407,200.422714233398,0.0,0.0,0.0,200.422714233398,200.422714233398,200.422714233398
R.MOFG,0.0,108.689693364167,153.373329039986,138.322594413247,0.0,245.739074707031,144.697766238561,207.214181090833,66.7004681796888,178.181284349485,80.0171878812451,87.2679811646532,73.8565104369433,0.0,0.0,0.0,120.193365109348,91.3749562250283,117.847135710876,187.335518809396,101.953926086426,0.0,153.574105791334,114.010894775391,51.3398677888371,105.013737263308,112.451408846496,162.872924804688,154.101336366855,0.0,116.819121214725,149.777708664222,238.957656860352,79.7223782777785,196.124929371444,88.1933565079881,78.0137861272367,96.7863498377552,96.187590787615,70.4702321616448,0.0,53.7318928008913,50.9160793625243,36.2226524644603,44.3274656585743,36.6382488048889,64.5329432025784,72.3454360961914,14.5723554575694,0.0,82.387358472333,120.226006480334,131.943145751953,0.0,99.2616636864829,147.627850755731,145.255433426843,76.8247847688287,139.117058430541,19.9737419966888,128.175637800677,0.0,121.514542656096,141.842159307513,95.4054794311523,132.539976250777,54.9575450587645,86.7671248267057,191.603482786353,105.150092971318,133.161560058594,112.783481306107,121.476011766517,21.2398047556282,30.919740029067,18.9930527325934,227.738543736206,81.7637816541859,114.138602169809,13.1551995047829,95.232396964289,122.618591308594,36.6511292290984,127.641353585608,196.124929371444,196.124929371444,196.124929371444,127.641353585608,127.641353585608,127.641353585608
R.MTG,159.181484210517,0.0,0.0,205.48935760738,0.0,197.70972199336,181.657670680792,213.885253877317,126.398140891141,184.885999890741,150.744480838504,204.713317101625,159.362405905649,205.843199038901,0.0,242.574630737305,0.0,0.0,0.0,191.142184472517,158.646011352539,138.042491525393,194.029783868796,158.620990313546,125.903425682978,218.527729382563,213.180978892906,180.307066628113,203.579691520777,197.476626421931,0.0,0.0,168.615943192669,193.342809241868,0.0,189.889032863682,163.303814488071,202.549076170876,186.027287592967,180.73765402313,0.0,133.928451188329,108.739000457768,103.613788668992,74.889814993931,88.3331944285336,72.5022543552458,55.75709367439,89.315766384417,22.396964922216,122.007046250844,126.173341812986,110.967354666538,43.4067731837796,65.3160465565515,43.2330253479516,23.9660698111489,117.022807388122,50.2130966889291,87.8232582037941,98.1716232454259,121.514542656096,0.0,76.5874797762445,166.106949366938,144.283390410364,128.902978368187,131.089846813328,108.878727975641,109.606093198852,137.303994513365,126.862556987861,111.879324999223,119.321969743308,133.877481323302,149.505691783401,108.911791315008,28.3887020261575,76.3470653919834,154.566467285156,18.4446761158418,80.8311173061739,55.0581997442637,123.941198974894,0.0,0.0,0.0,123.941198974894,123.941198974894,123.941198974894
R.PHIG,0.0,0.0,0.0,178.703847732538,0.0,124.263193138977,0.0,209.877991288263,81.1325745729362,174.742518751774,0.0,142.837992946998,0.0,194.454406738281,68.464953133954,0.0,0.0,0.0,0.0,186.06692030233,164.483856201172,127.338922809721,219.046508789062,141.324789307682,87.2589416503906,117.100517272949,165.05914460126,160.348656620606,246.124588012695,155.387908935547,0.0,0.0,0.0,0.0,60.9216298698291,142.976357484689,135.206512142833,170.485512852327,77.0893125037483,109.564174267689,0.0,0.0,53.2866026846849,68.8223060799095,54.7350761887474,42.9251294346774,8.16908800435726,15.1551656325105,0.0,100.538139343262,231.106414794922,0.0,95.5569442822799,12.2800226433938,20.3523208750408,108.63813790914,32.4374474427929,25.7299128706025,100.487903681717,167.544281005859,25.6322432350731,141.842159307513,76.5874797762445,0.0,95.1938679112484,167.587387084961,0.0,128.150206362527,76.7558041953057,96.4207456933158,96.5119410565807,105.489418757586,69.4537174819597,0.0,155.363516984442,141.136497745828,107.961517669184,67.2959716725695,126.200259620577,0.0,47.3266137366171,0.0,65.1750203184637,52.6083880025565,60.9216298698291,60.9216298698291,60.9216298698291,52.6083880025565,52.6083880025565,52.6083880025565
