,L.BSTS,L.CACG,L.CMFG,L.CU,L.EC,L.FG,L.IPG,L.ITG,L.ICG,L.LOG,L.LOFG,L.LG,L.MOFG,L.MTG,L.PHIG,L.PaCG,L.POP,L.POR,L.PTR,L.PCAL,L.PoCG,L.PCG,L.PrCG,L.PCU,L.RACG,L.RMFG,L.SFG,L.SPG,L.STG,L.SMG,L.FP,L.TP,L.TTG,L.IN,L.CER,L.TH,L.CA,L.PU,L.PA,L.HI,L.AM,L.AC,R.TH,R.CA,R.PU,R.PA,R.HI,R.AM,R.AC,R.BSTS,R.CACG,R.CMFG,R.CU,R.EC,R.FG,R.IPG,R.ITG,R.ICG,R.LOG,R.LOFG,R.LG,R.MOFG,R.MTG,R.PHIG,R.PaCG,R.POP,R.POR,R.PTR,R.PCAL,R.PoCG,R.PCG,R.PrCG,R.PCU,R.RACG,R.RMFG,R.SFG,R.SPG,R.STG,R.SMG,R.FP,R.TP,R.TTG,R.IN,R.CER,L.VTA,L.SN,R.VTA,R.SN,L.RN,R.RN
R.HI,0.0001967623524114,4.5559261708227946e-05,0.0003556156338767,0.0008159811415474,0.0,0.0010879290252807,0.0015482221379759,0.0010981600024153,0.0033480618481152,0.0016761031297529,4.048254323198354e-05,0.0013926101592293,0.0016598933682706,0.0005227651644559,0.0004902392215291,0.0008235863506759,0.0,0.0,0.0,0.0005657720705882,0.0009310952174799,0.0,0.0003115640082146,0.0058589927395216,0.0011786826988767,0.0,0.0007607843901528,0.0037683117443545,0.0008321067186154,0.0011826340183771,0.0,0.0,0.0004317098789231,0.0008367739423753,0.002874709132997,0.0050002818052087,0.0004405768042245,0.0019080534485183,0.0019090501738798,0.0018583015748636,0.0,0.0,0.0970657210948324,0.0052903451465898,0.0157691279395744,0.0563111466600809,0.0,0.0430869785308711,0.0001503291044073,0.0014857974250124,0.0003793415681542,0.0012653085264023,0.0027316058828326,0.0549267149786854,0.0387780875536684,0.0122301120327574,0.0345430188271921,0.0688649905461216,0.0119461594587816,0.0007987073651055,0.0728620044884905,0.0021278688935387,0.0072134558592852,0.5599669287972648,0.0037483098932129,4.237615667093392e-05,0.0001682534724866,0.0002241495266121,0.0050059264082087,0.0046953528468277,0.0043583364648497,0.0106363289349015,0.0211347705411174,0.0004043855587976,0.0006640371592022,0.0031285786907458,0.0144551501257397,0.007771306911514,0.0057224412961934,0.0,0.0053125993200546,0.0002949879594403,0.0141573039877556,0.0068420357548531,0.0,0.0,0.0179804300322833,0.0179804300322833,0.0,0.020569187723167105
R.AM,0.0,0.0,0.0,3.014714664655812e-05,0.0,0.0,0.000276754238079,0.0001905937385458,0.0011240424408587,0.0004370456717662,0.0,0.0001819475176226,0.0001187105101503,8.588877034787318e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.523975784208715e-05,0.0,0.0,0.0004602673540748,0.0,0.0001274370375736,0.0001262643830798,0.0002274426471008,0.0001119167591176,0.0,0.0,0.0,0.0,0.0001116310390258,0.0002212706622378,0.0017596682183608,0.0001009109341502,0.0004466390705446,0.0001663629874491,0.0001505270626998,0.0,0.0,0.0126081953136696,0.0010731916582572,0.0275360373014437,0.0297463034991197,0.0430869785308711,0.0,0.0001697098411296,0.0001133855472248,0.0,0.0,0.0002526289474232,0.1179108993036514,0.0203813599126975,0.0030376547872119,0.023038694155727,0.000634397601124,0.0035882959748053,0.0028107636005271,0.0029415929586066,5.180838484060732e-05,0.0078051396789764,0.0151554987203667,0.0,6.322216204865195e-05,0.0001558610234004,0.0007797670341682,0.0011507568349451,0.0002986009625993,0.0002099687796946,0.000269423629458,0.0013251663425165,0.0001503331887092,0.000941317182356,0.0004760994045306,0.0019745549791242,0.0104878013443734,0.0006890772610687,0.0,0.0707032707825095,6.265537101715433e-05,0.0544713668584882,0.0011519938823689,0.0,0.0,0.0280201442597298,0.0280201442597298,0.0,0.022226078197124435
R.AC,0.0,5.662060493909915e-05,0.0,5.875916786750131e-05,0.0,0.0,0.0,0.0,0.0001621853404138,0.0001091633820228,0.0018718384685178,7.53206862308088e-05,0.00267165866106,0.0,0.0,0.0,0.0001900273964979,5.082907931636377e-05,0.0001325357562435,0.0,0.0002017476701491,0.0002323466951964,0.0,6.27890232796029e-05,0.0016957843704363,0.0012957893456693,0.0018061108696735,9.241460855538e-05,0.0001375734602223,0.0,0.0001903752501187,0.0,0.0,4.257193522074408e-05,0.0,0.0006989288869385,0.0015790340210519,0.0003788385834775,0.000154723719119,0.0,0.0,0.0001516528816925,0.0108599391707242,0.0268112320952728,0.0490219838583677,0.009761799072039,0.0001503291044073,0.0001697098411296,0.0,0.0,0.0004909919858891,0.0,0.0,0.0,0.0,4.1097437056790407e-05,0.0008669364395519,0.0001741340670301,0.0001331478656461,0.0570884376477713,9.768513946801586e-05,0.0649431853953186,0.0004734973710982,0.0,0.0,0.0,0.0012373286034038,0.0007245672955846,6.694540152998833e-05,0.0,0.0,7.208657449051558e-05,0.0001020349572087,0.011691031476199,0.0056307806722195,0.0026678677228262,4.045309860155895e-05,0.000572455990832,0.0001552930121475,0.0015848846242189,0.0009259283221073,0.0001051144484309,0.014003754860277,0.0001778488699658,0.0,0.0,0.0731849197006189,0.0731849197006189,0.0,0.03342763136426984
R.BSTS,7.95969394663721e-05,0.0,0.0,0.000118858576957,0.0,0.0001419383551201,0.0002553805503089,5.601949925406804e-05,0.0008515130256746,0.0001090053506781,0.0,6.654562332444351e-05,0.0001131950225066,0.0,0.0001476406344012,0.0001292297600654,0.0,0.0,0.0,7.515373314863396e-05,6.756407188572649e-05,5.09670983058526e-05,4.6164448074332304e-05,0.0006332059951797,0.0,7.100819567831376e-05,0.0002945359633624,0.0009767296368607,0.0003066711738451,0.0002151819420971,0.0,0.0,0.0,0.0001661889556345,0.0,0.0013075421525233,0.0,0.0001358365203149,0.0001005515155823,0.0001929583429632,0.0,0.0,0.0024860687282354,0.0001759340130878,0.0043071949110915,0.0010347121573403,0.0014857974250124,0.0001133855472248,0.0,0.0,9.98424547010133e-05,0.0007100903571203,0.0001355022918962,0.0,0.0004081709933622,0.0374942006874999,0.0089646773538702,0.0017781376560823,0.0014698758747565,8.682540795218027e-05,0.000266502662014,0.0,0.1728735512618653,0.0001818362059122,0.0001148089952357,0.0007531034078097,0.0001106453463486,0.0003240331900366,0.0001606272878608,0.0015242861590586,0.0001896256576102,0.0021599161765585,0.0023142195384562,5.9913464727675586e-05,0.0009184294605243,0.0006366797736112,0.0032398799586009,0.074070212189467,0.0613185259536893,0.0,4.112939816755743e-05,0.0017052838664791,0.0033076363330348,4.213202911103296e-05,0.0,0.0,0.0303136699941539,0.0303136699941539,0.0,0.08935227973735632
R.CACG,0.0,0.0185431539577401,0.0025443263271727,0.0,0.0,0.0,4.324182952958303e-05,0.0003100448832589,0.0002371882078503,0.0,0.000147962063168,0.0,0.0003522570161032,0.0001282053280742,0.0,0.0004689348148163,0.0026291324968148,0.0,0.0020360585987282,0.0,0.0,0.0005490949968959,0.0015075552435495,0.0005857904798084,0.0019738033915355,0.0091159209472341,0.041721014708513,8.637974109394411e-05,0.0002985636100652,0.0001646675386902,0.0,5.808421525213229e-05,0.0,0.001007991332651,0.0005333166506652,0.0047782222281939,0.0046029623820002,0.0039824561651419,0.0017114366102248,0.0001003067616179,0.0,0.0003482789241486,0.0092094322161977,0.0180597728041362,0.0115238897738652,0.0043280010510756,0.0003793415681542,0.0,0.0004909919858891,9.98424547010133e-05,0.0,0.0073860820476733,0.0,0.0,0.0,0.0004464874408362,0.0001205149460434,0.0052943961476784,0.0001183266002543,0.0009883759440941,0.0,0.0034698631645972,0.0003011467101513,0.0001630861027847,0.0060077850927484,0.006524435825514,0.0009563836181083,0.004718208314261,0.0,0.0008109623672941,0.0869329280544353,0.0043342345213382,0.0058017875326635,0.0761056099242489,0.0349665562243842,0.2302108661686778,0.0008801414945386,7.685958818735504e-05,0.0008149128105524,0.0,9.92184544761183e-05,4.341707794480048e-05,0.0016389598074811,0.0004432072539702,0.0,0.0,0.0281881855954021,0.0281881855954021,0.0,0.07295551282943917
R.CMFG,0.0,0.0022298269442116,0.0031020227118126,0.0,0.0,0.0,0.0001085543068799,5.272159564230158e-05,3.856846483347091e-05,0.0001011378663646,7.647730042539916e-05,0.0001216687033992,7.923038785343555e-05,3.4481932490720644e-05,6.42216283823156e-05,0.0007319291773578,0.0030290301862946,0.0,0.0007104179847568,0.0,0.0001479588116582,0.0014129160193005,0.0040656699820607,8.758361804811775e-05,0.0002142582200113,0.003180696943027,0.020320054624332,0.0004077763766569,0.0001754668022612,0.0001663976171153,0.0,3.750957335537451e-05,0.0,0.0014043334019653,0.0003229358054613,0.0061336220290119,0.0063698077362688,0.0037442814064764,0.0016005458617823,6.169791361145265e-05,0.0,0.0,0.0218663012492015,0.0192293018401652,0.0186575888591636,0.0139568934702562,0.0012653085264023,0.0,0.0,0.0007100903571203,0.0073860820476733,0.0,0.0,0.0,4.802850463697242e-05,0.0077157957702558,0.0006572082752072,0.0005838305833634,0.0001700385151873,0.0005436434930278,0.0,0.0008882580904915,0.0019084687257082,0.0,0.0041025285799702,0.0238976864578878,0.0006034226827094,0.0024939381496957,0.0,0.0241014081747053,0.0041253765667584,0.2754416100581989,0.00175875691936,0.0004263158558111,0.2778513227839826,0.2597376552771057,0.0050430538458772,0.0007353064750191,0.0070462883440185,0.0,0.0,0.0,0.0047079688136808,0.0011381252260847,0.0,0.0,0.0142175963010184,0.0142175963010184,0.0,0.08593756929317672
R.CU,0.0,0.0,0.0,0.0012138839247285,0.0,0.0008271819394289,0.0002740350127001,0.0001722662049699,0.0015389853226517,0.0015520964785237,0.0,0.0026841529859604,3.5253289838634494e-05,0.0001425858871518,0.000231163257856,0.0,0.0,0.0,0.0,0.0010767002419654,0.0,7.046532388299228e-05,0.0,0.0020300107650565,0.0002991577601261,0.0,0.0,0.0014654988862697,0.0,0.0001486608843279,0.0,3.791526981576796e-05,0.0,0.0001195529263856,0.0,0.0004551589949317,0.0,0.0001145302307679,4.7199148753625655e-05,0.0005229190644278,0.0,0.0,0.0020727282542245,0.0001864870671187,0.0011824913538563,0.0006100524243988,0.0027316058828326,0.0002526289474232,0.0,0.0001355022918962,0.0,0.0,0.0,0.0,0.0039214889432802,0.0024889614459245,0.0026706214004503,0.008647389044456,0.1516937645842944,3.816127296821196e-05,0.0552576098267051,5.11442766261385e-05,0.002294448821508,0.0010735794171009,0.0,0.0,0.0,8.530382444955942e-05,0.4318180509024475,0.0,8.956657559131402e-05,7.46881734227696e-05,0.0627667896435142,0.0,4.7058030329355275e-05,0.0001301476960568,0.1804096618303268,0.0007886106159461,0.0002168805735699,0.0,2.9608055003002944e-05,0.0001161329789085,0.0005863471361226,9.690701477944008e-05,0.0,0.0,0.0213582913019388,0.0213582913019388,0.0,0.08467531085764725
R.EC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001234277050544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005208388621183,0.0001599268518085,0.0002209263063436,0.0002250096523515,0.0549267149786854,0.1179108993036514,0.0,0.0,0.0,0.0,0.0,0.0,0.0065097775302858,0.0,0.0018703637096537,9.856356852845862e-05,0.0001193917268103,0.0001876561768149,0.0002544540981135,0.0,0.0003382134010706,0.0359792338481123,0.0,0.0,0.0,0.0,4.373641024817409e-05,0.0,0.0001211737352513,0.0,0.0001714292634371,0.0,0.000106916889244,4.145979574276781e-05,6.399442098448712e-05,0.0015744206898005,0.0,0.0,0.0812727434463561,0.0,0.0038853050010775,0.0,0.0,0.0,0.0181379349494009,0.0181379349494009,0.0,0.045199742790095206
R.FG,0.0,0.0,0.0,0.0007295338718803,0.0,0.0005546192035104,0.0002689711554299,0.0007225627325188,0.0011134804325028,0.0017677239317832,0.0001150718063043,0.0009564111998191,0.0001701204112339,4.407722858658678e-05,4.789690176714816e-05,3.322161396017482e-05,0.0,0.0,0.0,0.0005369048384313,0.0,0.0,0.0,0.0022596261485268,0.0001354206203414,9.678107851643009e-05,0.0,0.0011096223422627,0.0003826469632736,8.293556660966655e-05,0.0,0.0,6.426113893411003e-05,0.0001568496091248,5.591130870351645e-05,0.0013159009551831,0.000105506545035,0.0004508850463576,0.0001765149108925,0.0004776536262402,0.0,0.0,0.007009408828545,0.000773950586338,0.0104899607705532,0.0031112121847189,0.0387780875536684,0.0203813599126975,0.0,0.0004081709933622,0.0,4.802850463697242e-05,0.0039214889432802,0.0065097775302858,0.0,0.0189199214634125,0.5647036981889608,0.0043982109938434,0.2363294060040635,0.0008570298168189,0.1262169097687537,0.0005548832637671,0.0144169031113982,0.0427170177026124,0.0001041605140977,9.766149541530166e-05,0.0003403207813677,0.0006506164436605,0.0142145586968597,0.0004181930664199,4.3778730567948056e-05,0.0002603423289981,0.0053687672844072,0.0002237195669362,0.0011263435485027,0.0004278989066091,0.0100855238864191,0.0097706946743538,0.0008554590370308,3.757954599223561e-05,0.0745893292159911,0.0,0.0062124447760165,0.0002113901131379,0.0,0.0,0.0251188856512479,0.0251188856512479,0.0,0.08177226003656499
R.IPG,0.0002589618168489,4.838106172253667e-05,4.534565054591882e-05,0.0004094703589776,0.0,0.0021017693606897,0.0025188932343559,0.0028590724247804,0.0038455243313693,0.0048354001067996,0.0001399008533181,0.0018373221507673,0.000657960014871,0.0009748117384813,0.0,0.000550041251438,0.0002636854894268,0.0,0.0,0.001513255053421,0.0001911979979782,0.0006363331076242,0.0006426526451353,0.0072960822753796,0.000299452707916,0.0001639906670323,0.0008693160269846,0.0054593112247552,0.0024349500979838,0.0012542159027776,0.0,0.0,0.0002890662249692,0.002099062113033,0.0003210174327525,0.0109796410727462,0.0006208263855746,0.0032087811641784,0.0011714759409177,0.0016467264515392,0.0001652112650026,0.0,0.0341678915742694,0.001853782403427,0.0225181024192198,0.0110089972208252,0.0122301120327574,0.0030376547872119,4.1097437056790407e-05,0.0374942006874999,0.0004464874408362,0.0077157957702558,0.0024889614459245,0.0,0.0189199214634125,0.0,0.0735195373498329,0.0110880859290249,0.1738750488694945,0.0003007365854097,0.0039001351827756,0.000489248608137,0.1949153037835668,0.0021180271742736,0.001974058414188,0.0029441675461096,0.0003933447457013,0.0005738960548549,0.0012947661266579,0.0267677866842939,0.0014201023666125,0.0248402984798157,0.0327735411005144,8.939046541736049e-05,0.0060932276313878,0.0058665204989889,0.3622120006025643,0.0273943639914474,0.2408420531702437,0.0,0.0004843920128949,0.0024207489367983,0.0117008386418355,0.0010242747962302,0.0,0.0,0.0156393038744541,0.0156393038744541,0.0,0.091868239075193
R.ITG,4.242898827478597e-05,0.0,0.0,0.001033739559413,0.0,0.0008515601037716,0.0014623894181543,0.0015024304331424,0.0033266345792283,0.0032896709408947,5.6003955009305095e-05,0.0011670489251638,0.0001530719159056,0.0007446781845522,0.0,5.4858547299117595e-05,5.882517569000992e-05,0.0,0.0,0.0008221643962594,0.0,7.710399455155294e-05,0.0,0.0055009848145124,0.0002949459179248,0.0002557329951486,0.0004065789520308,0.0029116754072986,0.0009068320345638,0.0005540343589954,0.0,3.292418408786847e-05,0.0003224359383236,0.0005243025347992,7.588388901479652e-05,0.0037072931935355,0.0001570890839117,0.0013401655393623,0.0002012082164221,0.0009241175750988,0.0,0.0001096166816013,0.013816799126756,0.0015858947104617,0.0220690198770399,0.0072961735783556,0.0345430188271921,0.023038694155727,0.0008669364395519,0.0089646773538702,0.0001205149460434,0.0006572082752072,0.0026706214004503,0.0018703637096537,0.5647036981889608,0.0735195373498329,0.0,0.0048885853992482,0.0958673264071411,0.0052097700312997,0.0206034853979618,0.0004962618288431,0.2785614939110694,0.0169238545566576,0.0004309467444915,0.0008796046840211,0.0009203013417115,0.0016941083148699,0.0069275715879277,0.0020725859228205,0.0003108849025014,0.0029917521762016,0.007438460174526,0.000389813526343,0.0034923322418625,0.0011180121103036,0.0170929742921991,0.0337227108239979,0.0068741340916467,0.0001385828295398,0.0401611843219005,0.0005516152754943,0.0247156410486657,0.0002012424260714,0.0,0.0,0.02410148919025,0.02410148919025,0.0,0.08812712463922978
R.ICG,0.0001697749147766,0.0,9.352020518446588e-05,0.0040648486390853,0.0,0.0011894800542676,0.0015540037063024,0.0010922517356401,0.0502584005906788,0.0066268954378754,0.0001517411866171,0.0061778599973277,0.0011889819722015,0.0017210757835995,0.0006723786144413,0.0010858599244514,0.0001595930759942,0.0,0.0,0.0038687403615544,0.0002748073078443,0.0014194690354957,0.0012322962727441,0.012457948604984,0.0006136471966535,0.0001474337398878,0.0011894953396226,0.0060410202884607,0.0021135504136776,0.0021594885305962,0.0,0.0,0.0005089062482178,0.0010741805336485,0.0,0.0073649722101515,0.0005331334002045,0.0016101696429874,0.001187065040585,0.0028814782840766,0.0,0.0,0.013260184267434,0.0013630136311546,0.0045259480719114,0.0017744632037321,0.0688649905461216,0.000634397601124,0.0001741340670301,0.0017781376560823,0.0052943961476784,0.0005838305833634,0.008647389044456,9.856356852845862e-05,0.0043982109938434,0.0110880859290249,0.0048885853992482,0.0,0.0149461576450112,7.606575993727508e-05,0.0305086737281136,0.0009444792213752,0.0028485204660522,0.035191133411442,0.0020472584533821,0.0,0.0002122530051952,0.0002204327937713,0.0098732541022743,0.0014132451025126,0.0820223088095335,0.0015109740939136,0.2679576448258646,0.0012140462250377,0.0009588590707691,0.0035584670036053,0.0238510124243546,0.0040566096498565,0.006135776816902,0.0,0.000144424275615,0.0011201209135889,0.0028109032307881,0.0004335810793933,0.0,0.0,0.0294132470249372,0.0294132470249372,0.0,0.06330446025444462
R.LOG,0.0001629280750608,0.0,0.0,0.0019882049297313,0.0,0.0015758274023119,0.0008440949521627,0.001060056135976,0.0066530799263766,0.0049305333505378,0.0001379665272101,0.0032654365979296,0.0005284192069727,0.0001527649559955,0.000622358201557,0.0,0.0,0.0,0.0,0.002569540799402,0.0,0.0,0.0,0.0057985408349006,0.000167406189849,0.0,6.174693971769319e-05,0.0033911942614415,0.0004411578287585,0.0002100704527421,0.0,0.0,7.744979877979529e-05,0.0004225408782181,0.0001691504221182,0.0019604381779636,0.0001079231663683,0.0005672340605775,0.0005857354322535,0.0009317952823966,7.451938457723694e-05,3.7135584547296224e-05,0.0163615200561506,0.0005686334427085,0.0126594475998044,0.0038818858212174,0.0119461594587816,0.0035882959748053,0.0001331478656461,0.0014698758747565,0.0001183266002543,0.0001700385151873,0.1516937645842944,0.0001193917268103,0.2363294060040635,0.1738750488694945,0.0958673264071411,0.0149461576450112,0.0,0.0003500788231355,0.1847181985975335,0.0002581635041946,0.0514857561507519,0.0025414564533318,0.0,0.0005444112476449,0.0002301479431274,0.0005520096966744,0.2670304512464081,0.0002912614720699,0.0002450834603476,0.0003480153997755,0.018484967620457,8.138345946778357e-05,0.0008675867089349,0.0004135449099773,0.1117382633058854,0.0124757653310692,0.0009680392598543,0.0001130807670573,0.0005172451254225,0.0001858038553786,0.0075227533877117,0.0001516386518109,0.0,0.0,0.0131943500807807,0.0131943500807807,0.0,0.08344960658746683
R.LOFG,0.0,0.0002773771918826,4.46592597127053e-05,0.0,0.0,0.0,9.315509104303434e-05,0.0002080171532369,0.0,0.0,0.0135209269811275,0.0,0.0068147461114646,0.0,0.0,0.0,0.0,0.0002456484590658,0.0005049790253745,0.0,0.0,0.0,0.0003136656205215,0.0001440777218739,0.0080228469507368,0.0076693843377827,0.00527707473191,0.0,0.0002010812337377,0.0,6.993996244585237e-05,0.0,0.0,0.0004680877711539,9.157040362759506e-05,0.0009775745623347,0.0032855239369862,0.0021251036256217,0.001030817616154,0.0,0.0,0.0007416666527826,0.0034573771169256,0.0550343404436188,0.0978094619248551,0.005908974192221,0.0007987073651055,0.0028107636005271,0.0570884376477713,8.682540795218027e-05,0.0009883759440941,0.0005436434930278,3.816127296821196e-05,0.0001876561768149,0.0008570298168189,0.0003007365854097,0.0052097700312997,7.606575993727508e-05,0.0003500788231355,0.0,0.0004464745072135,0.3301610219014526,0.0063392124261982,5.254421455525436e-05,0.0002057037401851,0.0075403125619911,0.2179053974441071,0.1205524960579527,0.0004634396907487,0.0003630743259159,4.8482394411550655e-05,0.0007944356922262,0.0004054219576485,0.0422908441963095,0.1557103831577186,0.0178143096340611,0.0002166856893664,0.0112219681760518,0.0001867600925629,0.1104143867301507,0.0067019656021516,0.0,0.117600254817354,0.0002524782048194,0.0,0.0,0.0279222068767084,0.0279222068767084,0.0,0.07906159930808779
R.LG,0.0,0.0,0.0,0.0009866113808363,0.0,0.0005423997941301,0.0002240640568014,0.0003967191285905,0.0041656894557653,0.0032739673576656,0.0,0.0027699292967932,8.341890463550436e-05,0.0002048796852042,6.505403662958847e-05,0.0,0.0,0.0,0.0,0.0013768674438257,0.0,0.0,0.0001043688315992,0.0020930472180976,0.0001498652356114,7.915880394498833e-05,7.316842206267146e-05,0.0010230430044484,0.0001631523061323,0.0,0.0,0.0,0.0,0.0,0.0,0.0005313646983323,0.0,0.0003860564863667,0.0001161040737825,0.0006816167658537,0.0,6.182904577272356e-05,0.0040404305242593,0.0003416326352432,0.0049257628116817,0.0018962345107334,0.0728620044884905,0.0029415929586066,9.768513946801586e-05,0.000266502662014,0.0,0.0,0.0552576098267051,0.0002544540981135,0.1262169097687537,0.0039001351827756,0.0206034853979618,0.0305086737281136,0.1847181985975335,0.0004464745072135,0.0,0.0004587512633789,0.0047090897228212,0.0218345371553099,0.0,3.1590630548103925e-05,0.0001914220117995,0.0001306762945205,0.4315327738740909,0.0002008168620892,0.0002831810609319,5.083934076282509e-05,0.0448914150431498,9.020350943891888e-05,0.0003276920836587,0.0002604428868284,0.0137962680254003,0.0024993609656878,0.0002253092547249,8.11506361548311e-05,0.0004244682523228,6.75509282545851e-05,0.0030734827977108,6.34562417913582e-05,0.0,0.0,0.0218411724379885,0.0218411724379885,0.0,0.07810975042724791
R.MOFG,0.0,0.0005434455455978,0.0002453907244078,0.0001490098821326,0.0,4.704978568800297e-05,0.0001586300787109,0.000209076899232,0.0007309516424219,0.0003729468041746,0.0175216480538828,0.0005659947772881,0.0101988803148886,0.0,0.0,0.0,0.0008855796483879,0.0006952502778697,0.0010504978647286,7.917917838367481e-05,4.69375216980481e-05,0.0,0.0005406454524895,0.0001206890285498,0.0110617206993017,0.0142065780849871,0.0096211210716578,5.449663397584833e-05,0.0001913311867737,0.0,0.0001199887880226,0.000107615112966,9.054083367153244e-05,0.0019363875072864,8.797631571077099e-05,0.0039375279280785,0.0078376014498441,0.003922060774514,0.0009653393697345,0.0008914048731222,0.0,0.0034931965894955,0.011275370944904,0.0558807376675239,0.0319601425702403,0.0083125809156181,0.0021278688935387,5.180838484060732e-05,0.0649431853953186,0.0,0.0034698631645972,0.0008882580904915,5.11442766261385e-05,0.0,0.0005548832637671,0.000489248608137,0.0004962618288431,0.0009444792213752,0.0002581635041946,0.3301610219014526,0.0004587512633789,0.0,0.0011331643851918,0.0001006294431937,0.0001091756856202,0.0007112038399281,0.0064760725674373,0.0049481946450379,0.000125931541441,0.0001843165285962,4.815309757018793e-05,0.0001939024865585,0.0004349723182662,0.1548293827431786,0.0838332717357325,0.2409290797879981,0.0001774401175207,0.0023447119878454,0.000138824556486,0.2360350406327233,0.0010484153957765,7.287496786722276e-05,0.0207197996956155,0.0005527627000096,0.0,0.0,0.033183892426197,0.033183892426197,0.0,0.07370380193563889
R.MTG,0.0002490839073376,0.0,0.0,0.0007632595821135,0.0,0.0006972528494762,0.0006748512066425,0.0014178943343433,0.0019943790110577,0.002388495707924,0.0001574523622898,0.0005318258315873,0.0004245721630464,0.0004568938365652,0.0,0.0001191707327654,0.0,0.0,0.0,0.0005226309781202,6.359931546654213e-05,0.0002111302602914,0.0002856153374568,0.0028298661195276,0.0001596700404635,0.000289969250362,0.0004555328045084,0.0020589046556113,0.0009034108922111,0.0005440933854005,0.0,0.0,0.0001375820162555,0.0005718025713226,0.0,0.0040842138460461,0.000291226969133,0.0012900874176093,0.0002009913899583,0.0006737414750198,0.0,0.000141271122125,0.0096772672422044,0.0024578550984402,0.0244907085092377,0.0059701849116173,0.0072134558592852,0.0078051396789764,0.0004734973710982,0.1728735512618653,0.0003011467101513,0.0019084687257082,0.002294448821508,0.0003382134010706,0.0144169031113982,0.1949153037835668,0.2785614939110694,0.0028485204660522,0.0514857561507519,0.0063392124261982,0.0047090897228212,0.0011331643851918,0.0,0.0021218894357157,0.0004546797937099,0.0013033380914965,0.0014979263388629,0.0031393684206581,0.0032147311520252,0.0025412771061313,0.0005819374623581,0.0050897894915392,0.0071923697925453,0.0010809929283607,0.0052569170183039,0.0026682269603523,0.01951486383367,0.2598760659431824,0.0293922181785789,4.684171078244745e-05,0.0338155902156101,0.0014890646963599,0.0363946415292558,0.0002308706654192,0.0,0.0,0.0209854673645765,0.0209854673645765,0.0,0.09644249208738578
R.PHIG,0.0,0.0,0.0,0.000530837497511,0.0,8.178554595565699e-05,0.0,0.0005487447209364,0.0008773284424617,0.0005647425368405,0.0,0.0007198235599598,0.0,6.785562152195194e-05,0.0005916107403779,0.0,0.0,0.0,0.0,0.0001725380210552,6.82687081066317e-05,0.0003508269383434,0.0001253448213335,0.0006391528908334,8.783127592216834e-05,5.501085410361572e-05,0.0003546763530628,0.000560420784192,4.4445742692106944e-05,0.000132584623033,0.0,0.0,0.0,0.0,0.0033574191068956,0.0013481153506018,0.0006375157954518,0.0003336980604775,0.0015904237559153,0.0014425884111107,0.0,0.0,0.0047817194479113,0.0004815667857602,0.0033372114655954,0.0053681853112144,0.5599669287972648,0.0151554987203667,0.0,0.0001818362059122,0.0001630861027847,0.0,0.0010735794171009,0.0359792338481123,0.0427170177026124,0.0021180271742736,0.0169238545566576,0.035191133411442,0.0025414564533318,5.254421455525436e-05,0.0218345371553099,0.0001006294431937,0.0021218894357157,0.0,0.0005418099564836,3.880531089413635e-05,0.0,0.0001031700310558,0.0017166033209348,0.0018433175782832,0.0006823539968315,0.0014557940237059,0.0070233883185894,0.0,0.0001910431638308,0.0002411968524108,0.0037125574893702,0.0015255780983414,0.0008664273392849,0.0,0.0009973193088437,0.0,0.0019012221928764,0.0090581834667648,0.0,0.0,0.0209686979982844,0.0209686979982844,0.0,0.0481601303572092
R.PaCG,3.871778082823828e-05,0.0007192611791054,0.0008979128642339,4.852795899950724e-05,0.0,0.0001623885561587,0.0006151498721556,0.0002702653070429,0.0003756526107389,0.0001939198303583,0.0,0.0,0.0002089957563191,0.00022512594271,0.0,0.0109869346909166,0.000407877839696,0.0,0.0001625851059464,0.0,0.002214933859557,0.0051647773868229,0.0099586874222677,0.0040015165521061,0.0002607383161894,0.0002080764516521,0.0104739141494138,0.0017543793732646,0.0006456319913024,0.0009928209535877,0.0,0.0,0.0001290755776684,0.0006505033722244,0.0004207184359124,0.0182515566894299,0.0079665814954012,0.005003087803899,0.0040717405002638,0.0004934252015094,0.0,0.0,0.0470664488468262,0.0208024483689828,0.012503015034837,0.015042431104182,0.0037483098932129,0.0,0.0,0.0001148089952357,0.0060077850927484,0.0041025285799702,0.0,0.0,0.0001041605140977,0.001974058414188,0.0004309467444915,0.0020472584533821,0.0,0.0002057037401851,0.0,0.0001091756856202,0.0004546797937099,0.0005418099564836,0.0,0.0006173566335117,0.0,0.000123314199118,0.0,0.1909589317265174,0.1120431038145085,0.2956453711920059,0.077832119500402,0.0008717781585934,0.001809460706922,0.1379435856700636,0.0481528047025677,0.000455628923195,0.0067187926363473,0.0,0.0,0.0,0.003539346174042,0.0020078147965147,0.0,0.0,0.0170638606413273,0.0170638606413273,0.0,0.0630202151665658
